year	rel_temperature	rel_pptn
139121	-6.8879	-0.372126988
139120	-6.888	-0.371940904
139119	-6.8881	-0.371754821
139118	-6.8882	-0.371568738
139117	-6.8883	-0.371382655
139116	-6.8884	-0.371196572
139115	-6.8885	-0.371010488
139114	-6.8886	-0.370824405
139113	-6.8887	-0.370638322
139112	-6.8888	-0.370452239
139111	-6.8889	-0.370266155
139110	-6.889	-0.370080072
139109	-6.8891	-0.369893989
139108	-6.8892	-0.369707906
139107	-6.8893	-0.369521822
139106	-6.8894	-0.369335739
139105	-6.8895	-0.369149656
139104	-6.8896	-0.368963573
139103	-6.8897	-0.36877749
139102	-6.8898	-0.368591406
139101	-6.8899	-0.368405323
139100	-6.89	-0.36821924
139099	-6.8901	-0.368033157
139098	-6.8902	-0.367847073
139097	-6.8903	-0.36766099
139096	-6.8904	-0.367474907
139095	-6.8905	-0.367288824
139094	-6.8906	-0.36710274
139093	-6.8907	-0.366916657
139092	-6.8908	-0.366730574
139091	-6.8909	-0.366544491
139090	-6.891	-0.366358408
139089	-6.8911	-0.366172324
139088	-6.8912	-0.365986241
139087	-6.8913	-0.365800158
139086	-6.8914	-0.365614075
139085	-6.8915	-0.365427991
139084	-6.8916	-0.365241908
139083	-6.8917	-0.365055825
139082	-6.8918	-0.364869742
139081	-6.8919	-0.364683659
139080	-6.892	-0.364497575
139079	-6.8921	-0.364311492
139078	-6.8922	-0.364125409
139077	-6.8923	-0.363939326
139076	-6.8924	-0.363753242
139075	-6.8925	-0.363567159
139074	-6.8926	-0.363381076
139073	-6.8927	-0.363194993
139072	-6.8928	-0.363008909
139071	-6.8929	-0.362822826
139070	-6.893	-0.362636743
139069	-6.8931	-0.36245066
139068	-6.8932	-0.362264577
139067	-6.8933	-0.362078493
139066	-6.8934	-0.36189241
139065	-6.8935	-0.361706327
139064	-6.8936	-0.361520244
139063	-6.8937	-0.36133416
139062	-6.8938	-0.361148077
139061	-6.8939	-0.360961994
139060	-6.894	-0.360775911
139059	-6.8941	-0.360589827
139058	-6.8942	-0.360403744
139057	-6.8943	-0.360217661
139056	-6.8944	-0.360031578
139055	-6.8945	-0.359845495
139054	-6.8946	-0.359659411
139053	-6.8947	-0.359473328
139052	-6.8948	-0.359287245
139051	-6.8949	-0.359101162
139050	-6.895	-0.358915078
139049	-6.8951	-0.358728995
139048	-6.8952	-0.358542912
139047	-6.8953	-0.358356829
139046	-6.8954	-0.358170745
139045	-6.8955	-0.357984662
139044	-6.8956	-0.357798579
139043	-6.8957	-0.357612496
139042	-6.8958	-0.357426413
139041	-6.8959	-0.357240329
139040	-6.896	-0.357054246
139039	-6.8961	-0.356868163
139038	-6.8962	-0.35668208
139037	-6.8963	-0.356495996
139036	-6.8964	-0.356309913
139035	-6.8965	-0.35612383
139034	-6.8966	-0.355937747
139033	-6.8967	-0.355751663
139032	-6.8968	-0.35556558
139031	-6.8969	-0.355379497
139030	-6.897	-0.355193414
139029	-6.8971	-0.355007331
139028	-6.8972	-0.354821247
139027	-6.8973	-0.354635164
139026	-6.8974	-0.354449081
139025	-6.8975	-0.354262998
139024	-6.8976	-0.354076914
139023	-6.8977	-0.353890831
139022	-6.8978	-0.353704748
139021	-6.8979	-0.353518665
139020	-6.898	-0.353332581
139019	-6.8981	-0.353146498
139018	-6.8982	-0.352960415
139017	-6.8983	-0.352774332
139016	-6.8984	-0.352588249
139015	-6.8985	-0.352402165
139014	-6.8986	-0.352216082
139013	-6.8987	-0.352029999
139012	-6.8988	-0.351843916
139011	-6.8989	-0.351657832
139010	-6.899	-0.351471749
139009	-6.8991	-0.351285666
139008	-6.8992	-0.351099583
139007	-6.8993	-0.350913499
139006	-6.8994	-0.350727416
139005	-6.8995	-0.350541333
139004	-6.8996	-0.35035525
139003	-6.8997	-0.350169167
139002	-6.8998	-0.349983083
139001	-6.8999	-0.349797
139000	-6.9	-0.349610917
138999	-6.8964	-0.349409045
138998	-6.8928	-0.349207173
138997	-6.8892	-0.349005301
138996	-6.8856	-0.348803428
138995	-6.882	-0.348601556
138994	-6.8784	-0.348399684
138993	-6.8748	-0.348197812
138992	-6.8712	-0.34799594
138991	-6.8676	-0.347794068
138990	-6.864	-0.347592196
138989	-6.8604	-0.347390324
138988	-6.8568	-0.347188452
138987	-6.8532	-0.346986579
138986	-6.8496	-0.346784707
138985	-6.846	-0.346582835
138984	-6.8424	-0.346380963
138983	-6.8388	-0.346179091
138982	-6.8352	-0.345977219
138981	-6.8316	-0.345775347
138980	-6.828	-0.345573475
138979	-6.8244	-0.345371603
138978	-6.8208	-0.34516973
138977	-6.8172	-0.344967858
138976	-6.8136	-0.344765986
138975	-6.81	-0.344564114
138974	-6.8064	-0.344362242
138973	-6.8028	-0.34416037
138972	-6.7992	-0.343958498
138971	-6.7956	-0.343756626
138970	-6.792	-0.343554754
138969	-6.7884	-0.343352881
138968	-6.7848	-0.343151009
138967	-6.7812	-0.342949137
138966	-6.7776	-0.342747265
138965	-6.774	-0.342545393
138964	-6.7704	-0.342343521
138963	-6.7668	-0.342141649
138962	-6.7632	-0.341939777
138961	-6.7596	-0.341737905
138960	-6.756	-0.341536032
138959	-6.7524	-0.34133416
138958	-6.7488	-0.341132288
138957	-6.7452	-0.340930416
138956	-6.7416	-0.340728544
138955	-6.738	-0.340526672
138954	-6.7344	-0.3403248
138953	-6.7308	-0.340122928
138952	-6.7272	-0.339921056
138951	-6.7236	-0.339719183
138950	-6.72	-0.339517311
138949	-6.7164	-0.339315439
138948	-6.7128	-0.339113567
138947	-6.7092	-0.338911695
138946	-6.7056	-0.338709823
138945	-6.702	-0.338507951
138944	-6.6984	-0.338306079
138943	-6.6948	-0.338104207
138942	-6.6912	-0.337902334
138941	-6.6876	-0.337700462
138940	-6.684	-0.33749859
138939	-6.6804	-0.337296718
138938	-6.6768	-0.337094846
138937	-6.6732	-0.336892974
138936	-6.6696	-0.336691102
138935	-6.666	-0.33648923
138934	-6.6624	-0.336287358
138933	-6.6588	-0.336085486
138932	-6.6552	-0.335883613
138931	-6.6516	-0.335681741
138930	-6.648	-0.335479869
138929	-6.6444	-0.335277997
138928	-6.6408	-0.335076125
138927	-6.6372	-0.334874253
138926	-6.6336	-0.334672381
138925	-6.63	-0.334470509
138924	-6.6264	-0.334268637
138923	-6.6228	-0.334066764
138922	-6.6192	-0.333864892
138921	-6.6156	-0.33366302
138920	-6.612	-0.333461148
138919	-6.6084	-0.333259276
138918	-6.6048	-0.333057404
138917	-6.6012	-0.332855532
138916	-6.5976	-0.33265366
138915	-6.594	-0.332451788
138914	-6.5904	-0.332249915
138913	-6.5868	-0.332048043
138912	-6.5832	-0.331846171
138911	-6.5796	-0.331644299
138910	-6.576	-0.331442427
138909	-6.5724	-0.331240555
138908	-6.5688	-0.331038683
138907	-6.5652	-0.330836811
138906	-6.5616	-0.330634939
138905	-6.558	-0.330433066
138904	-6.5544	-0.330231194
138903	-6.5508	-0.330029322
138902	-6.5472	-0.32982745
138901	-6.5436	-0.329625578
138900	-6.54	-0.329423706
138899	-6.5364	-0.329221834
138898	-6.5328	-0.329019962
138897	-6.5292	-0.32881809
138896	-6.5256	-0.328616217
138895	-6.522	-0.328414345
138894	-6.5184	-0.328212473
138893	-6.5148	-0.328010601
138892	-6.5112	-0.327808729
138891	-6.5076	-0.327606857
138890	-6.504	-0.327404985
138889	-6.5004	-0.327203113
138888	-6.4968	-0.327001241
138887	-6.4932	-0.326799368
138886	-6.4896	-0.326597496
138885	-6.486	-0.326395624
138884	-6.4824	-0.326193752
138883	-6.4788	-0.32599188
138882	-6.4752	-0.325790008
138881	-6.4716	-0.325588136
138880	-6.468	-0.325386264
138879	-6.4644	-0.325184392
138878	-6.4608	-0.324982519
138877	-6.4572	-0.324780647
138876	-6.4536	-0.324578775
138875	-6.45	-0.324376903
138874	-6.4464	-0.324175031
138873	-6.4428	-0.323973159
138872	-6.4392	-0.323771287
138871	-6.4356	-0.323569415
138870	-6.432	-0.323367543
138869	-6.4284	-0.32316567
138868	-6.4248	-0.322963798
138867	-6.4212	-0.322761926
138866	-6.4176	-0.322560054
138865	-6.414	-0.322358182
138864	-6.4104	-0.32215631
138863	-6.4068	-0.321954438
138862	-6.4032	-0.321752566
138861	-6.3996	-0.321550694
138860	-6.396	-0.321348821
138859	-6.3924	-0.321146949
138858	-6.3888	-0.320945077
138857	-6.3852	-0.320743205
138856	-6.3816	-0.320541333
138855	-6.378	-0.320339461
138854	-6.3744	-0.320137589
138853	-6.3708	-0.319935717
138852	-6.3672	-0.319733845
138851	-6.3636	-0.319531972
138850	-6.36	-0.3193301
138849	-6.3564	-0.319128228
138848	-6.3528	-0.318926356
138847	-6.3492	-0.318724484
138846	-6.3456	-0.318522612
138845	-6.342	-0.31832074
138844	-6.3384	-0.318118868
138843	-6.3348	-0.317916996
138842	-6.3312	-0.317715123
138841	-6.3276	-0.317513251
138840	-6.324	-0.317311379
138839	-6.3204	-0.317109507
138838	-6.3168	-0.316907635
138837	-6.3132	-0.316705763
138836	-6.3096	-0.316503891
138835	-6.306	-0.316302019
138834	-6.3024	-0.316100147
138833	-6.2988	-0.315898275
138832	-6.2952	-0.315696402
138831	-6.2916	-0.31549453
138830	-6.288	-0.315292658
138829	-6.2844	-0.315090786
138828	-6.2808	-0.314888914
138827	-6.2772	-0.314687042
138826	-6.2736	-0.31448517
138825	-6.27	-0.314283298
138824	-6.2664	-0.314081426
138823	-6.2628	-0.313879553
138822	-6.2592	-0.313677681
138821	-6.2556	-0.313475809
138820	-6.252	-0.313273937
138819	-6.2484	-0.313072065
138818	-6.2448	-0.312870193
138817	-6.2412	-0.312668321
138816	-6.2376	-0.312466449
138815	-6.234	-0.312264577
138814	-6.2304	-0.312062704
138813	-6.2268	-0.311860832
138812	-6.2232	-0.31165896
138811	-6.2196	-0.311457088
138810	-6.216	-0.311255216
138809	-6.2124	-0.311053344
138808	-6.2088	-0.310851472
138807	-6.2052	-0.3106496
138806	-6.2016	-0.310447728
138805	-6.198	-0.310245855
138804	-6.1944	-0.310043983
138803	-6.1908	-0.309842111
138802	-6.1872	-0.309640239
138801	-6.1836	-0.309438367
138800	-6.18	-0.309236495
138799	-6.1764	-0.309034623
138798	-6.1728	-0.308832751
138797	-6.1692	-0.308630879
138796	-6.1656	-0.308429006
138795	-6.162	-0.308227134
138794	-6.1584	-0.308025262
138793	-6.1548	-0.30782339
138792	-6.1512	-0.307621518
138791	-6.1476	-0.307419646
138790	-6.144	-0.307217774
138789	-6.1404	-0.307015902
138788	-6.1368	-0.30681403
138787	-6.1332	-0.306612157
138786	-6.1296	-0.306410285
138785	-6.126	-0.306208413
138784	-6.1224	-0.306006541
138783	-6.1188	-0.305804669
138782	-6.1152	-0.305602797
138781	-6.1116	-0.305400925
138780	-6.108	-0.305199053
138779	-6.1044	-0.304997181
138778	-6.1008	-0.304795308
138777	-6.0972	-0.304593436
138776	-6.0936	-0.304391564
138775	-6.09	-0.304189692
138774	-6.0864	-0.30398782
138773	-6.0828	-0.303785948
138772	-6.0792	-0.303584076
138771	-6.0756	-0.303382204
138770	-6.072	-0.303180332
138769	-6.0684	-0.302978459
138768	-6.0648	-0.302776587
138767	-6.0612	-0.302574715
138766	-6.0576	-0.302372843
138765	-6.054	-0.302170971
138764	-6.0504	-0.301969099
138763	-6.0468	-0.301767227
138762	-6.0432	-0.301565355
138761	-6.0396	-0.301363483
138760	-6.036	-0.30116161
138759	-6.0324	-0.300959738
138758	-6.0288	-0.300757866
138757	-6.0252	-0.300555994
138756	-6.0216	-0.300354122
138755	-6.018	-0.30015225
138754	-6.0144	-0.299950378
138753	-6.0108	-0.299748506
138752	-6.0072	-0.299546634
138751	-6.0036	-0.299344761
138750	-6	-0.299142889
138749	-5.9964	-0.298941017
138748	-5.9928	-0.298739145
138747	-5.9892	-0.298537273
138746	-5.9856	-0.298335401
138745	-5.982	-0.298133529
138744	-5.9784	-0.297931657
138743	-5.9748	-0.297729785
138742	-5.9712	-0.297527912
138741	-5.9676	-0.29732604
138740	-5.964	-0.297124168
138739	-5.9604	-0.296922296
138738	-5.9568	-0.296720424
138737	-5.9532	-0.296518552
138736	-5.9496	-0.29631668
138735	-5.946	-0.296114808
138734	-5.9424	-0.295912936
138733	-5.9388	-0.295711063
138732	-5.9352	-0.295509191
138731	-5.9316	-0.295307319
138730	-5.928	-0.295105447
138729	-5.9244	-0.294903575
138728	-5.9208	-0.294701703
138727	-5.9172	-0.294499831
138726	-5.9136	-0.294297959
138725	-5.91	-0.294096087
138724	-5.9064	-0.293894215
138723	-5.9028	-0.293692342
138722	-5.8992	-0.29349047
138721	-5.8956	-0.293288598
138720	-5.892	-0.293086726
138719	-5.8884	-0.292884854
138718	-5.8848	-0.292682982
138717	-5.8812	-0.29248111
138716	-5.8776	-0.292279238
138715	-5.874	-0.292077366
138714	-5.8704	-0.291875493
138713	-5.8668	-0.291673621
138712	-5.8632	-0.291471749
138711	-5.8596	-0.291269877
138710	-5.856	-0.291068005
138709	-5.8524	-0.290866133
138708	-5.8488	-0.290664261
138707	-5.8452	-0.290462389
138706	-5.8416	-0.290260517
138705	-5.838	-0.290058644
138704	-5.8344	-0.289856772
138703	-5.8308	-0.2896549
138702	-5.8272	-0.289453028
138701	-5.8236	-0.289251156
138700	-5.82	-0.289049284
138699	-5.8164	-0.288847412
138698	-5.8128	-0.28864554
138697	-5.8092	-0.288443668
138696	-5.8056	-0.288241795
138695	-5.802	-0.288039923
138694	-5.7984	-0.287838051
138693	-5.7948	-0.287636179
138692	-5.7912	-0.287434307
138691	-5.7876	-0.287232435
138690	-5.784	-0.287030563
138689	-5.7804	-0.286828691
138688	-5.7768	-0.286626819
138687	-5.7732	-0.286424946
138686	-5.7696	-0.286223074
138685	-5.766	-0.286021202
138684	-5.7624	-0.28581933
138683	-5.7588	-0.285617458
138682	-5.7552	-0.285415586
138681	-5.7516	-0.285213714
138680	-5.748	-0.285011842
138679	-5.7444	-0.28480997
138678	-5.7408	-0.284608097
138677	-5.7372	-0.284406225
138676	-5.7336	-0.284204353
138675	-5.73	-0.284002481
138674	-5.7264	-0.283800609
138673	-5.7228	-0.283598737
138672	-5.7192	-0.283396865
138671	-5.7156	-0.283194993
138670	-5.712	-0.282993121
138669	-5.7084	-0.282791248
138668	-5.7048	-0.282589376
138667	-5.7012	-0.282387504
138666	-5.6976	-0.282185632
138665	-5.694	-0.28198376
138664	-5.6904	-0.281781888
138663	-5.6868	-0.281580016
138662	-5.6832	-0.281378144
138661	-5.6796	-0.281176272
138660	-5.676	-0.280974399
138659	-5.6724	-0.280772527
138658	-5.6688	-0.280570655
138657	-5.6652	-0.280368783
138656	-5.6616	-0.280166911
138655	-5.658	-0.279965039
138654	-5.6544	-0.279763167
138653	-5.6508	-0.279561295
138652	-5.6472	-0.279359423
138651	-5.6436	-0.27915755
138650	-5.64	-0.278955678
138649	-5.6364	-0.278753806
138648	-5.6328	-0.278551934
138647	-5.6292	-0.278350062
138646	-5.6256	-0.27814819
138645	-5.622	-0.277946318
138644	-5.6184	-0.277744446
138643	-5.6148	-0.277542574
138642	-5.6112	-0.277340701
138641	-5.6076	-0.277138829
138640	-5.604	-0.276936957
138639	-5.6004	-0.276735085
138638	-5.5968	-0.276533213
138637	-5.5932	-0.276331341
138636	-5.5896	-0.276129469
138635	-5.586	-0.275927597
138634	-5.5824	-0.275725725
138633	-5.5788	-0.275523852
138632	-5.5752	-0.27532198
138631	-5.5716	-0.275120108
138630	-5.568	-0.274918236
138629	-5.5644	-0.274716364
138628	-5.5608	-0.274514492
138627	-5.5572	-0.27431262
138626	-5.5536	-0.274110748
138625	-5.55	-0.273908876
138624	-5.5464	-0.273707003
138623	-5.5428	-0.273505131
138622	-5.5392	-0.273303259
138621	-5.5356	-0.273101387
138620	-5.532	-0.272899515
138619	-5.5284	-0.272697643
138618	-5.5248	-0.272495771
138617	-5.5212	-0.272293899
138616	-5.5176	-0.272092027
138615	-5.514	-0.271890155
138614	-5.5104	-0.271688282
138613	-5.5068	-0.27148641
138612	-5.5032	-0.271284538
138611	-5.4996	-0.271082666
138610	-5.496	-0.270880794
138609	-5.4924	-0.270678922
138608	-5.4888	-0.27047705
138607	-5.4852	-0.270275178
138606	-5.4816	-0.270073306
138605	-5.478	-0.269871433
138604	-5.4744	-0.269669561
138603	-5.4708	-0.269467689
138602	-5.4672	-0.269265817
138601	-5.4636	-0.269063945
138600	-5.46	-0.268862073
138599	-5.4564	-0.268660201
138598	-5.4528	-0.268458329
138597	-5.4492	-0.268256457
138596	-5.4456	-0.268054584
138595	-5.442	-0.267852712
138594	-5.4384	-0.26765084
138593	-5.4348	-0.267448968
138592	-5.4312	-0.267247096
138591	-5.4276	-0.267045224
138590	-5.424	-0.266843352
138589	-5.4204	-0.26664148
138588	-5.4168	-0.266439608
138587	-5.4132	-0.266237735
138586	-5.4096	-0.266035863
138585	-5.406	-0.265833991
138584	-5.4024	-0.265632119
138583	-5.3988	-0.265430247
138582	-5.3952	-0.265228375
138581	-5.3916	-0.265026503
138580	-5.388	-0.264824631
138579	-5.3844	-0.264622759
138578	-5.3808	-0.264420886
138577	-5.3772	-0.264219014
138576	-5.3736	-0.264017142
138575	-5.37	-0.26381527
138574	-5.3664	-0.263613398
138573	-5.3628	-0.263411526
138572	-5.3592	-0.263209654
138571	-5.3556	-0.263007782
138570	-5.352	-0.26280591
138569	-5.3484	-0.262604037
138568	-5.3448	-0.262402165
138567	-5.3412	-0.262200293
138566	-5.3376	-0.261998421
138565	-5.334	-0.261796549
138564	-5.3304	-0.261594677
138563	-5.3268	-0.261392805
138562	-5.3232	-0.261190933
138561	-5.3196	-0.260989061
138560	-5.316	-0.260787188
138559	-5.3124	-0.260585316
138558	-5.3088	-0.260383444
138557	-5.3052	-0.260181572
138556	-5.3016	-0.2599797
138555	-5.298	-0.259777828
138554	-5.2944	-0.259575956
138553	-5.2908	-0.259374084
138552	-5.2872	-0.259172212
138551	-5.2836	-0.258970339
138550	-5.28	-0.258768467
138549	-5.2764	-0.258566595
138548	-5.2728	-0.258364723
138547	-5.2692	-0.258162851
138546	-5.2656	-0.257960979
138545	-5.262	-0.257759107
138544	-5.2584	-0.257557235
138543	-5.2548	-0.257355363
138542	-5.2512	-0.25715349
138541	-5.2476	-0.256951618
138540	-5.244	-0.256749746
138539	-5.2404	-0.256547874
138538	-5.2368	-0.256346002
138537	-5.2332	-0.25614413
138536	-5.2296	-0.255942258
138535	-5.226	-0.255740386
138534	-5.2224	-0.255538514
138533	-5.2188	-0.255336641
138532	-5.2152	-0.255134769
138531	-5.2116	-0.254932897
138530	-5.208	-0.254731025
138529	-5.2044	-0.254529153
138528	-5.2008	-0.254327281
138527	-5.1972	-0.254125409
138526	-5.1936	-0.253923537
138525	-5.19	-0.253721665
138524	-5.1864	-0.253519792
138523	-5.1828	-0.25331792
138522	-5.1792	-0.253116048
138521	-5.1756	-0.252914176
138520	-5.172	-0.252712304
138519	-5.1684	-0.252510432
138518	-5.1648	-0.25230856
138517	-5.1612	-0.252106688
138516	-5.1576	-0.251904816
138515	-5.154	-0.251702943
138514	-5.1504	-0.251501071
138513	-5.1468	-0.251299199
138512	-5.1432	-0.251097327
138511	-5.1396	-0.250895455
138510	-5.136	-0.250693583
138509	-5.1324	-0.250491711
138508	-5.1288	-0.250289839
138507	-5.1252	-0.250087967
138506	-5.1216	-0.249886095
138505	-5.118	-0.249684222
138504	-5.1144	-0.24948235
138503	-5.1108	-0.249280478
138502	-5.1072	-0.249078606
138501	-5.1036	-0.248876734
138500	-5.1	-0.248674862
138499	-5.0964	-0.24847299
138498	-5.0928	-0.248271118
138497	-5.0892	-0.248069246
138496	-5.0856	-0.247867373
138495	-5.082	-0.247665501
138494	-5.0784	-0.247463629
138493	-5.0748	-0.247261757
138492	-5.0712	-0.247059885
138491	-5.0676	-0.246858013
138490	-5.064	-0.246656141
138489	-5.0604	-0.246454269
138488	-5.0568	-0.246252397
138487	-5.0532	-0.246050524
138486	-5.0496	-0.245848652
138485	-5.046	-0.24564678
138484	-5.0424	-0.245444908
138483	-5.0388	-0.245243036
138482	-5.0352	-0.245041164
138481	-5.0316	-0.244839292
138480	-5.028	-0.24463742
138479	-5.0244	-0.244435548
138478	-5.0208	-0.244233675
138477	-5.0172	-0.244031803
138476	-5.0136	-0.243829931
138475	-5.01	-0.243628059
138474	-5.0064	-0.243426187
138473	-5.0028	-0.243224315
138472	-4.9992	-0.243022443
138471	-4.9956	-0.242820571
138470	-4.992	-0.242618699
138469	-4.9884	-0.242416826
138468	-4.9848	-0.242214954
138467	-4.9812	-0.242013082
138466	-4.9776	-0.24181121
138465	-4.974	-0.241609338
138464	-4.9704	-0.241407466
138463	-4.9668	-0.241205594
138462	-4.9632	-0.241003722
138461	-4.9596	-0.24080185
138460	-4.956	-0.240599977
138459	-4.9524	-0.240398105
138458	-4.9488	-0.240196233
138457	-4.9452	-0.239994361
138456	-4.9416	-0.239792489
138455	-4.938	-0.239590617
138454	-4.9344	-0.239388745
138453	-4.9308	-0.239186873
138452	-4.9272	-0.238985001
138451	-4.9236	-0.238783128
138450	-4.92	-0.238581256
138449	-4.9164	-0.238379384
138448	-4.9128	-0.238177512
138447	-4.9092	-0.23797564
138446	-4.9056	-0.237773768
138445	-4.902	-0.237571896
138444	-4.8984	-0.237370024
138443	-4.8948	-0.237168152
138442	-4.8912	-0.236966279
138441	-4.8876	-0.236764407
138440	-4.884	-0.236562535
138439	-4.8804	-0.236360663
138438	-4.8768	-0.236158791
138437	-4.8732	-0.235956919
138436	-4.8696	-0.235755047
138435	-4.866	-0.235553175
